"CUST_NO","CC_IND","FX_IND","LN_IND","WM_IND"
"RUOYJ4O41T8UEEQG",0,0,0,0
"N6LTJGZJIDT4IDW0",0,0,0,0
"1A1QWYD8W8PLDYU4",0,0,0,0
"OEVZ-GPGR6KDDH7G",0,0,0,0
"I-ASJJD5N2CYFYUU",0,0,0,0
"-9BLN4ONDUWAV2CA",0,0,0,0
"WKGVK8FI9ELVO8BS",0,0,0,0
"WBKXAAQPIOVBA97W",0,0,0,0
"T1IPCQYMPTU_ENYU",0,0,0,0
"C_V1MOZKUWHFMZAU",0,0,0,0
"BUGSPUCD7IMVCOOW",0,0,0,0
"ZLC41OZY6JVAGV3S",0,0,0,0
"FJP2ZVXUVP7K9XXW",0,0,0,0
"D1FXIWGZWOLV_B9M",0,0,0,0
"MRF3JMCQBYJ1JBDY",0,0,0,0
"7A9TND00JJMIIQKK",0,0,0,0
"XVSOTQ9T4-6Z70OU",0,0,0,0
"BFPUK6ENBMM7DE1Y",0,0,0,0
"B1S__RMOP6ENYBVM",0,0,0,0
"-L3MABCC0AAURVNM",0,0,0,0
"Q0ERLT3WHLPYR7ZC",0,0,0,0
"7FJHOYBOV4UGRTPW",0,0,0,0
"U44TJIKJHVRYNHMU",0,0,0,0
"28LB2JZD_C_YOKYY",0,0,0,0
"P7TDI2JHCRX4XZ1Q",0,0,0,0
"OZNQFW_U5PTTAXJQ",0,0,0,0
"3F7TAIIO3MWUQZZM",0,0,0,0
"UTLMC4AFP3MZE_5Q",0,0,0,0
"KZK_6E8K1SUXGTL0",0,0,0,0
"RRFBDSXQBL8EFF_U",0,0,0,0
"RDYQREJQP-KV8U9C",0,0,0,0
"S8WAML4_2HXGRPUO",0,0,0,0
"CEM6STGOEJXNMI6W",0,0,0,0
"6WBDK_R9R4RJWKZC",0,0,0,0
"Q6RPURTNF9UOGE9U",0,0,0,0
"ISWQEA07OCVZQTCM",0,0,0,0
"ZXF8ZGFZ4UZBJ1ZS",0,0,0,0
"4FQ563VDTMH99NF4",0,0,0,0
"BNVHOY_NPMI99ZKO",0,0,0,0
"KZZ8XWJDFXLAQ7JK",0,0,0,0
"YNT2AXI7BTT54AOE",0,0,0,0
"PP7YT-6NS6BAJI60",0,0,0,0
"GZ0CZ_-IXRR4Y2-Y",0,0,0,0
"W0KUQMPQRLYAQJG0",0,0,0,0
"PKD9HRNHDWWPIAZI",0,0,0,0
"JGHD5PW3BNL_N3EW",0,0,0,0
"QZZ3H-H7VS6IT5PI",0,0,0,0
"MJNTEMW8HN_O7UPG",0,0,0,0
"ZH7SFREZUHSLF64G",0,0,0,0
"WIPAEKHGQTQOPOXI",0,0,0,0
"YNHYIBWRMV_0GRNO",0,0,0,0
"A0AV_NDKCWK827KG",0,0,0,0
"DUERF7GBZE9PORIQ",0,0,0,0
"IDU3QDWR5FKP78EA",0,0,0,0
"JGJYH6SCRCZTQ0QO",0,0,0,0
"YGSBLVQS_WYMUZEU",0,0,0,0
"WL1ATTWQSAHQPW40",0,0,0,0
"BVEMAFKXWFBJCSYU",0,0,0,0
"WVEFQUKER5CHHLHU",0,0,0,0
"JUQREEGP6H8FRJIW",0,0,0,0
"LQ5KADRI1WUBY6KA",0,0,0,0
"ZJHTMIYEYO8OXFIY",0,0,0,0
"F8QKIN5GAEWEE_AU",0,0,0,0
"OXRQRZREUXE_4JHM",0,0,0,0
"NDK5RX1PUWBYT2SI",0,0,0,0
"F9X23LR73BS94RG4",0,0,0,0
"CY8UFZM3ID1SIGKE",0,0,0,0
"_LBPP4OXPUOXM30S",0,0,0,0
"TX8PCBS0RSMPTL_4",0,0,0,0
"RKXQBYZJMUBHWH3A",0,0,0,0
"IBYUAPI9TYXNAH6K",0,0,0,0
"LPKTUK_A1OQC_K74",0,0,0,0
"QOKDS-Z-PLPPJQRM",0,0,0,0
"TPH-LXXXTJLVEXEI",0,0,0,0
"RCSWE-D60JKTVIPA",0,0,0,0
"K-KRHC9G2EPVICZK",0,0,0,0
"S4UZMW3PIZD9JGCC",0,0,0,0
"EMGEW3U0VYDMMQ6O",0,0,0,0
"PHRYJVHK7EWRJX94",0,0,0,0
"ANH89U1SXSJX-3OG",0,0,0,0
"0ZCFBIAGRU6PU-U8",0,0,0,0
"TIRVJI8LYPGOZBU8",0,0,0,0
"EDG00HXK2XHFMEWG",0,0,0,0
"WOBNCZHBSCUMJIBG",0,0,0,0
"7BPTP66GGHZJ1AE0",0,0,0,0
"UJFGBUMGCY3FEVKK",0,0,0,0
"ZGQ-TD4MSAWHWRX0",0,0,0,0
"PQLUQELTFDOE5P7I",0,0,0,0
"Y_I2VBGNIH-KDTI4",0,0,0,0
"H3CBPKTNAFSEKECE",0,0,0,0
"M6AQQWCJUYVFAPX4",0,0,0,0
"MRSO5PSVEBYG8W5W",0,0,0,0
"JJRP0YR8PBM9URJQ",0,0,0,0
"HQDYOJXUHLK4DW3U",0,0,0,0
"QEHQIXQRMRGCLQTO",0,0,0,0
"TFNOGIBHJW8WCKVO",0,0,0,0
"AJ9V99Z5123AYL-E",0,0,0,0
"6KC9BRRLKPVGBNPS",0,0,0,0
"NP-4JOKC8FX0Y6UE",0,0,0,0
"GR_SANZ_CTWU7JNW",0,0,0,0
"STWAIWSOIFAR8GIC",0,0,0,0
"WFXZWMG1UQMQOD70",0,0,0,0
"MBCCJLSQPLA_A55O",0,0,0,0
"LSZWJT3UBVB914XI",0,0,0,0
"-BG0RC2HMSIAI9VO",0,0,0,0
"SLWYZ6LNWGS1DIFG",0,0,0,0
"IEFWI2QTSELE29SI",0,0,0,0
"EFMPECUKD4QYM_5S",0,0,0,0
"DRBHQSRIMBVPGNIQ",0,0,0,0
"HPHU9KDMYRIGIYEE",0,0,0,0
"E_BQOF2AR9CTR1NY",0,0,0,0
"BIKP-KOLOOWNVPN8",0,0,0,0
"WTLMR7ZWRIOUC49A",0,0,0,0
"PNVTOSZIJW5ZX--8",0,0,0,0
"MK0_F0PIMU3ZG0FE",0,0,0,0
"XG5L3JLYDBWRGXDS",0,0,0,0
"3FVDOSI0XHLMGA5I",0,0,0,0
"2D_E9IITHI7QNOT8",0,0,0,0
"NGJZ9H2FRXGGNRDE",0,0,0,0
"SUHZVT1I7ICF3YGG",0,0,0,0
"A8AFALYBRFYEM15G",0,0,0,0
"SCM2JL3X6QOZDED8",0,0,0,0
"DON97V7J4AAN6KHU",0,0,0,0
"OTSB8IRVGL9XBEAQ",0,0,0,0
"8LSCKPLNYKCIS8ZQ",0,0,0,0
"XFPCNFUVYTDUY-D0",0,0,0,0
"JPWNQCKBKMUOBABY",0,0,0,0
"RU7WSXHNJQNJ9FVU",0,0,0,0
"CXXG4X9U95YD7EGG",0,0,0,0
"U8MZAKCDUS81E3AE",0,0,0,0
"WA8BQS-YZKKHLH70",0,0,0,0
"0RUQRKG5JELLKSHO",0,0,0,0
"MFUOYA5TGKNH7JUQ",0,0,0,0
"EM_K7EFEIBCFMXQU",0,0,0,0
"SOTX68QPSBERXJQG",0,0,0,0
"XGXQ1S10SNZCBPOW",0,0,0,0
"GGIGOFRCDXASKBZ4",0,0,0,0
"5Z0HYODQKUGPAEEO",0,0,0,0
"BNPOD1BMBYQGCDVC",0,0,0,0
"_0LSW3E0LDMIHROM",0,0,0,0
"P2NAGNUXUFZVUTZM",0,0,0,0
"LTTDEYCYHCIIHFSY",0,0,0,0
"C0QE8VU_TNW4HGES",0,0,0,0
"QDFEIXDCCJPLLB-4",0,0,0,0
"7KPEMQHDBRLW_NZQ",0,0,0,0
"BC_SW3AHBASI4ZMQ",0,0,0,0
"YHC9LJ1ZVYWQQTBS",0,0,0,0
"E4RLVELLQNW4NFM4",0,0,0,0
"ZSZK-_CLECPDMKQ0",0,0,0,0
"PO7ORHXVIYUMXH50",0,0,0,0
"FCDFQPPHW1CYTCX8",0,0,0,0
"4Q_NTDSC-BHLBHTM",0,0,0,0
"ML5S6EVGTPRDAYG8",0,0,0,0
"P_2HLZQM_WPJSGMG",0,0,0,0
"ZKNXVX_DL-XAEIJ0",0,0,0,0
"C_T0T7_SKKU579-4",0,0,0,0
"BCW45QB0NRR-RASY",0,0,0,0
"AXWVMR4F5KNVMD3E",0,0,0,0
"EYKDE2DEZ3YM4RGI",0,0,0,0
"8MWIECKFFFTCS3IO",0,0,0,0
"FEXMZUQHH9QQ52CC",0,0,0,0
"VQ08ZRN9TEGHZLDG",0,0,0,0
"XPDP2IGUP5C729BI",0,0,0,0
"URXTXCF5NZE2SAHC",0,0,0,0
"E3TF_NE9MCF8JRJG",0,0,0,0
"7QGEGSXWAIAIO_UM",0,0,0,0
"BL30HWXPZ4ZYAGLI",0,0,0,0
"XN6BC7TYWS13M9M4",0,0,0,0
"JAQXQ99RNSC-I_YE",0,0,0,0
"F91HIEJ9AVRHJXLM",0,0,0,0
"Y-JLKDXSGINOQBFK",0,0,0,0
"OCYOEK337-DQBYR4",0,0,0,0
"RAOCX6MI5WFIJYLQ",0,0,0,0
"2OYSC97_PLDSRSBG",0,0,0,0
"2RHECNBJU2-G8ZBQ",0,0,0,0
"E2X-8QJYLWBUUCPU",0,0,0,0
"CVVEEIDEUIUBDTFS",0,0,0,0
"J58B2X9TUHAVDXJ0",0,0,0,0
"MWUURMPBGWR4ZQBG",0,0,0,0
"JBFCPWAA3BY4V5-Q",0,0,0,0
"QZ7AMLPFNCCHLTIW",0,0,0,0
"AJA14RSPGP8P_WKY",0,0,0,0
"FV-XFGHDYTSL8O3W",0,0,0,0
"LQYH2UZL0IPE0WY8",0,0,0,0
"MCIDIZJZ4HWNVLFG",0,0,0,0
"RRTRW1GRXJFZKVYS",0,0,0,0
"A9NM99ICL5FJY4D4",0,0,0,0
"NVD79DOKHVQMKR8G",0,0,0,0
"8LTDU8H29GLLCI5E",0,0,0,0
"T0GWYLHCVRKVOZJ8",0,0,0,0
"Y7TXJPUWU9PRKPKO",0,0,0,0
"6PYD8XBGQ2V7CLCG",0,0,0,0
"9W7FUBJ4Z5-OGYTU",0,0,0,0
"3K_AAIIKPGQ0HF28",0,0,0,0
"K30H0TNIM8CISXZI",0,0,0,0
"XUKQCBSYSKPNUC2M",0,0,0,0
"EUGBURXWJ_SDSS7U",0,0,0,0
"7EMNR2-YB9C1JDYQ",0,0,0,0
"A3UW6OSFXSLZKU9M",0,0,0,0
"ZY34VOZCHGKNJRBM",0,0,0,0
"X1YIMXPWP-C-TKPO",0,0,0,0
"J9OJ-9DJQKSCY7DS",0,0,0,0
"0XDRT9MACNYSMOEC",0,0,0,0
"BH5H3I_DKMELISOI",0,0,0,0
"9G2BCGF76H4EH-PW",0,0,0,0
"BMG9LOF7HWQKQZCM",0,0,0,0
"KSZVD1L4GAINTXYI",0,0,0,0
"FGHSXYRFD_UD9ZAC",0,0,0,0
"M-RWFDAMHNWUQMRE",0,0,0,0
"AVPZMQ4WPYRUUUYM",0,0,0,0
"ZRMMBX2LNQHGOESK",0,0,0,0
"P6XGC3U1NG9AM7CG",0,0,0,0
"UDAO_EHWHQHTCMZI",0,0,0,0
"IWV1XJ7X8HCB4J4K",0,0,0,0
"DY6ML4NY10_F-JKC",0,0,0,0
"FWLZYOSV2EXR60E0",0,0,0,0
"GPLNHB-SOMZ1XR4Y",0,0,0,0
"TNKVTPU0QCFYKRQQ",0,0,0,0
"LWSAPTELG0YPUT0A",0,0,0,0
"9HKVVHJJ1LO3ASMM",0,0,0,0
"35LEW6CM4MUC1DIK",0,0,0,0
"AKAYNXSIVHWIOL-0",0,0,0,0
"RKSXSEFYLTIC40DI",0,0,0,0
"IEDRKPLRG6UVWN1K",0,0,0,0
"YLCMYK0XVDCN2SYE",0,0,0,0
"QPE3GPUDPKKZS_IO",0,0,0,0
"Q0NG7MXVDDSAE3EU",0,0,0,0
"PCKMRCGPQYY7X7M4",0,0,0,0
"JACI2MK3D32EO9SG",0,0,0,0
"DP6XCROITYAW8WO4",0,0,0,0
"OZTB-TMXDTPKHLF8",0,0,0,0
"YOJA2AV4LEC9JA_E",0,0,0,0
"Z_RMLCAB8D1WGVAW",0,0,0,0
"KSZJIYNGCVOGBJPY",0,0,0,0
"IOEFCREO8JIMNVLQ",0,0,0,0
"UQXSNVL8OCYHB7I0",0,0,0,0
"WVBXSWT07QIDEZO4",0,0,0,0
"FAILO9ONDC4B83G8",0,0,0,0
"AVIEOMSLX4LAT16K",0,0,0,0
"DNU8ZR-ULN4NV5AY",0,0,0,0
"4WO4L-G3MAR5YYLM",0,0,0,0
"EOSCFMRR3WBIWMXK",0,0,0,0
"ME70U1UXUUTWNF6M",0,0,0,0
"CKSLIMYZBRXGPYAE",0,0,0,0
"ALLZMBWYAJTC3BOA",0,0,0,0
"VKQJCKHJWZTTFFAQ",0,0,0,0
"CM_IIMATLFZC1RC0",0,0,0,0
"9TRGJFBBPXKULFJO",0,0,0,0
"3WK9QBSAJDKSGBHY",0,0,0,0
"1XYE0UYXYTWKYRQU",0,0,0,0
"OZMAA5WXCWTBH5BC",0,0,0,0
"_OH5VHM-QY62-3LW",0,0,0,0
"A5JMHQCET6RVLFYA",0,0,0,0
"0VME_FTK5A576EXC",0,0,0,0
"CKILIXGUHNQFSHH4",0,0,0,0
"C2FUZ_MJK4A4KQXY",0,0,0,0
"K1JKQSWVLJF7WDR0",0,0,0,0
"SZ0UX85RXO9DB4LU",0,0,0,0
"ZBQ9NDFOCPCSKFUC",0,0,0,0
"RALGR34-XBA1TTIC",0,0,0,0
"UVFN6M7O6TRH2P7E",0,0,0,0
"ZEZLTXPJDDMWRV6K",0,0,0,0
"ZJALBFIGIE3E-KHK",0,0,0,0
"YNJYD1_VISVTE0XY",0,0,0,0
"KCMLIJHSLLYPZL6Y",0,0,0,0
"E1DKJ6DUZV93BHBM",0,0,0,0
"9K1IUW9TCVONVOJI",0,0,0,0
"MECNDZWYDS1XIVN0",0,0,0,0
"BBEQ6D1BX6WPWUV4",0,0,0,0
"HFMH3ML7MO4WGNWO",0,0,0,0
"CBXDRYKYSXXK7NOQ",0,0,0,0
"SM1M5GTB6B-TLVSG",0,0,0,0
"OLT-GKX9BWOVOOLW",0,0,0,0
"ARM9VTG7OTF8KKUA",0,0,0,0
"9MTF2OR7KCR1JUHG",0,0,0,0
"I3ENKJV45DDOPPL4",0,0,0,0
"YMTIXOWKOV87_EUQ",0,0,0,0
"YMVM75RKFE3QHWNI",0,0,0,0
"DNUN17EPEM32FTO8",0,0,0,0
"DXSL6KWHP4HZIUAQ",0,0,0,0
"QACKMM82UZGN5-C0",0,0,0,0
"Z2VYC0DZLRNZDM4G",0,0,0,0
"XKOTLBYXBQMVHZL4",0,0,0,0
"N91ZK-7GCOSJQT8Q",0,0,0,0
"NVEZZWCVX597VL3Q",0,0,0,0
"25IBG-LIWLRQGOR4",0,0,0,0
"-PIVKEH8JV-D7CPU",0,0,0,0
"GTG1JDLGZ1QHC6UI",0,0,0,0
"IWTFFHEIEPSVWZTC",0,0,0,0
"9MTBRUPOSMLBELCQ",0,0,0,0
"ZNUFCKKWEF1GLG0O",0,0,0,0
"S8Y121ELTOKDSRWA",0,0,0,0
"CRQA5SGMU_OPTFV4",0,0,0,0
"GV7RAEOPQ39RUNPM",0,0,0,0
"OHX-9OOULR9VX4_I",0,0,0,0
"INBC23IGRLTSKBOE",0,0,0,0
"4_USLZ08AS7I_GWY",0,0,0,0
"VU6NRKIHJDISHDZQ",0,0,0,0
"X4OHPSFUIXJM0VN8",0,0,0,0
"I54QUG5ODXYNF3AG",0,0,0,0
"YM8R4O8UVPB3RY34",0,0,0,0
"SHN0JLYTODGL2KEE",0,0,0,0
"9LTLUIYHPOCWQBDW",0,0,0,0
"QACWQOGMKIAHRIWU",0,0,0,0
"POAJ_UDIOS1KMHA0",0,0,0,0
"KXDXF6RGEPYEJAEA",0,0,0,0
"IPROEUP0M5IF3SQU",0,0,0,0
"0H94XXDSBJVP64YI",0,0,0,0
"2A11XTT0SC78KSFY",0,0,0,0
"J2JNR5SBCRD8NDZI",0,0,0,0
"M0DCRQ_QEGBD3L7U",0,0,0,0
"V8QGNA4IXHFL8RIU",0,0,0,0
"UGJKJ9WV7IQKRJ8Q",0,0,0,0
"XTIPIMTXWXP1SBOI",0,0,0,0
"IH2KF6UYJQ45SMSA",0,0,0,0
"XGL_MGT6AI9PENRM",0,0,0,0
"P1OSVTO-FI1FEYGK",0,0,0,0
"ZKRU7FIE2UA7BROG",0,0,0,0
"CSVEBTS9TDVWBFZA",0,0,0,0
"V14DLA6XCC5EJCII",0,0,0,0
"XVCZ10K0ZRNULWNQ",0,0,0,0
"8QOZGDYPXX8LDEP8",0,0,0,0
"NHMJYSUZNSTOQER4",0,0,0,0
"R6A7YQTY8093LAUG",0,0,0,0
"IY_VYGT8EKKLMEF8",0,0,0,0
"Z85EIOB1DPIAWSHY",0,0,0,0
"AXH5PP-7M-GQNHOG",0,0,0,0
"GVTXVZ8YMGYHIJXI",0,0,0,0
"V6OFSM0QGDSEHTMU",0,0,0,0
"VOP-TTTTUQEJTWVQ",0,0,0,0
"CENJ09MMGMLNM9NG",0,0,0,0
"BEQMHCSYOV3JOA4U",0,0,0,0
"MB7YF4FQB3HBZEG0",0,0,0,0
"KZAK4B-SHVSRQXWW",0,0,0,0
"IJQAEZOWAT3HO85E",0,0,0,0
"XMNM0QKV8FD8JAHA",0,0,0,0
"NS5LP8Q_XT-Q5F-I",0,0,0,0
"M_IYK_MPAFZA_ZFM",0,0,0,0
"48RT3HNPXUDVWJT4",0,0,0,0
"IARSSXUQAFBRT6EC",0,0,0,0
"BJ-APOW9EUCVRQY0",0,0,0,0
"-YZQ1FMBKYWS7BGE",0,0,0,0
"2J4HXWX0HUGQLEY4",0,0,0,0
"ZXNTYIG1VXAB7AMW",0,0,0,0
"L1WYCQAZU4TWDZZ8",0,0,0,0
"LHCQPNJCPV_BLGLS",0,0,0,0
"UFYN-DMU9T5OCIXE",0,0,0,0
"QH4H37MNQHGALPJE",0,0,0,0
"9M4XWIU_MDRDANTU",0,0,0,0
"AYZS8MVQ80NSWU8Q",0,0,0,0
"4-70MCX8BEEL0YOK",0,0,0,0
"AKHFCFNUR7JN1HJE",0,0,0,0
"JMDYVJAKRAQLMBVY",0,0,0,0
"CJ5CT1GOSOOYWX9S",0,0,0,0
"DA-A_NTCOYDNSETW",0,0,0,0
"UFCDALUDIDDHELUQ",0,0,0,0
"LIYV5AKRTVF3MFRC",0,0,0,0
"OAAT5WUVEBJN8W50",0,0,0,0
"7DEEL1QU7KIN2QIY",0,0,0,0
"AB3YD0ZC2H8FM0SG",0,0,0,0
"NET4PY2B5MS5CAV0",0,0,0,0
"RW5TVXU-R5NRBUQ4",0,0,0,0
"_KGNHONXVGE6MIGC",0,0,0,0
"KV3DCQLZWYEFEGOQ",0,0,0,0
"5LGTXNPVKBK2V5BQ",0,0,0,0
"KEURC-I7IPGIE_MQ",0,0,0,0
"SZ3UNQL8UOXROSCI",0,0,0,0
"XO4QDWQFZK9DYFQA",0,0,0,0
"6J8MIB6PRBKHXQJ8",0,0,0,0
"Z5ABQGDSKRGJTT34",0,0,0,0
"SAINJCPPUBKH0JO0",0,0,0,0
"ZQIONKT13QOHAZMA",0,0,0,0
"JUWEC2AFGFNIXWD4",0,0,0,0
"3MKCOUUZMPEOGLJ0",0,0,0,0
"Z7P2X6FUJZAWMVJG",0,0,0,0
"JUSF5QWI2JYQ2YR8",0,0,0,0
"JF6EH71KRPYDF2TQ",0,0,0,0
"WM5DV_WJJICKL370",0,0,0,0
"G9OIU1GPPFX-VSAA",0,0,0,0
"X1ODLB4WFCKWBLZM",0,0,0,0
"6ADFU_ZQXRQRLWVA",0,0,0,0
"MD0XDSLXMKVQUVWI",0,0,0,0
"V3LQW2K335WB2XWM",0,0,0,0
"EJOYQSXEZP4H3QIQ",0,0,0,0
"ZZQEOP6WRVX1F3MA",0,0,0,0
"JWZJPXXHQYW122H0",0,0,0,0
"NG9WSAC_UG1FIHFA",0,0,0,0
"ELDIP1X9RTMZML8Q",0,0,0,0
"K-ERDUP-JASRGCIK",0,0,0,0
"S0LGPZPDCJ39AT7O",0,0,0,0
"VSLO6PKXDCHVL4DU",0,0,0,0
"5BINU3IK5QN5TNOS",0,0,0,0
"729AV5SY0N9MW5OA",0,0,0,0
"RRPTLZHO_VO2MRUU",0,0,0,0
"AD7JGVEV4HLMJDHO",0,0,0,0
"WBNBPAYYFWLKY9TQ",0,0,0,0
"FSPGPJWUEXMWKCKU",0,0,0,0
"LCKE-Z5AKESUOWLE",0,0,0,0
"W5XT2QY5U_KZJC6Q",0,0,0,0
"DCNSHBOL1PMVDCBO",0,0,0,0
"VRJBTWR63DRCY73G",0,0,0,0
"BU5U7D8FCWRY3YW0",0,0,0,0
"KYOH6H8H805JBRHG",0,0,0,0
"_YRR8DHZMQLLOZDC",0,0,0,0
"08UPTHT324EZXEKW",0,0,0,0
"QG8ULBG0FENVR3UC",0,0,0,0
"VYF_1IC3ROI47VQ4",0,0,0,0
"5ODRTIVTF1IM-T6S",0,0,0,0
"EZR-IML_EM1KPWIU",0,0,0,0
"FIKFILHCHAQYMQTW",0,0,0,0
"LCJ3HTZRRVW4A8PS",0,0,0,0
"JPHJR9IIEXUPVAOO",0,0,0,0
"IZVXQDPFZGJHXXAI",0,0,0,0
"TBFUYQ8BRRIFZ2XO",0,0,0,0
"BCVBPCHJRPSRB4OS",0,0,0,0
"R5CCI3XB-IBXLBLO",0,0,0,0
"RDE77ARNUGJD8EMC",0,0,0,0
"JPDELONEE5H2QPQE",0,0,0,0
"DYI3-Y_DYKPN7TBK",0,0,0,0
"VVZMYKXRP3QL3HBG",0,0,0,0
"IYXVXMGXKHOGP6XA",0,0,0,0
"Y0DRSQDNJ2A5YSYA",0,0,0,0
"UETK3SROOATGORGO",0,0,0,0
"7N5XJSASEERRH7SE",0,0,0,0
"V4LBFEWZKMTCOBBU",0,0,0,0
"NH5QGRAGBKJMI6MM",0,0,0,0
"VFJUYPPCOCF10-CC",0,0,0,0
"CZW-_CM9OJBAJK8W",0,0,0,0
"VAZUMYTCB9X8TQHM",0,0,0,0
"QBTOXPHFKENXENDS",0,0,0,0
"TDUJNKQMMRJLTNES",0,0,0,0
"RQWGHHJPTDHT7C6I",0,0,0,0
"FWPKHD4CXGEZTVLW",0,0,0,0
"GAQOOSXXQYYEPQQU",0,0,0,0
"O_QDKNF3B96-Z9EM",0,0,0,0
"6M6LJW45GUWR3CDK",0,0,0,0
"MFFIXOJMXIH4DFRI",0,0,0,0
"-QOZRU4EIY0GET80",0,0,0,0
"RCT3IQIYXKVKWWV4",0,0,0,0
"5PHDQ7FWHWJIWWR0",0,0,0,0
"WQQXWVZAJFEUK8_Y",0,0,0,0
"RZHNB63T1SS-ITME",0,0,0,0
"-QNV14NFAGI12XYY",0,0,0,0
"MTKGUOMBU9CEC4MM",0,0,0,0
"W9WLWL-6TXIBILO4",0,0,0,0
"YRS0URSA3MLNNVIW",0,0,0,0
"UV9CLONVM54GYE34",0,0,0,0
"BHEI8HEUVHOTJMR8",0,0,0,0
"HON55TDZX4E7QSFK",0,0,0,0
"MAPGCV7DGVSGAEKE",0,0,0,0
"R1CHE58G7BFHHK9U",0,0,0,0
"TLPQFKJXWAYIBFGC",0,0,0,0
"BDOGE3R4IDQQUNMU",0,0,0,0
"5VN9-OPVUWBPPE5Y",0,0,0,0
"S40CCE9KSS2BDJ9U",0,0,0,0
"XRG-_3WGM2HQ0A4A",0,0,0,0
"2EEA0CB5ATCSCHIO",0,0,0,0
"DBWUUL0THYO3NV88",0,0,0,0
"21IY7YTUHD5EBVSK",0,0,0,0
"-KIFEWUW_6VZNXD4",0,0,0,0
"1ER45PRESYZQUCKS",0,0,0,0
"XEMNIVJURJTLTWMA",0,0,0,0
"GWKJ9XEFSUTSGJH4",0,0,0,0
"7KBJ86WFXNNDN2RC",0,0,0,0
"ZYZ0PV8OLPVVAR0C",0,0,0,0
"6DRDL9XF-FE1ET8C",0,0,0,0
"SR-5CPOHSO15OGHK",0,0,0,0
"DLFFIT_ZGKEYEZPU",0,0,0,0
"_EFEFLZTKVSHKCUC",0,0,0,0
"OOS-L051KLFZNF0I",0,0,0,0
"CRVFYMX6HCQVK1LS",0,0,0,0
"FK6BLH6GLP1EMNO4",0,0,0,0
"IP3OQS4IVH0GH48C",0,0,0,0
"8RO5YHEOQKFJNA3W",0,0,0,0
"USSJWVJC-FALD6JA",0,0,0,0
"MDP-5ETM274U8VQM",0,0,0,0
"LNH4VFMXF_4P_B3S",0,0,0,0
"I1PMZUW4BRDWCV6U",0,0,0,0
"J68A83NZDVRGBUNS",0,0,0,0
"AIZOCD2FOAAL1JWC",0,0,0,0
"4GIJDII8HD_9TBTA",0,0,0,0
"9QTNCKZNU_6YUCIC",0,0,0,0
"DTPVY45TYYWVZU8M",0,0,0,0
"VC_GZJ0IESYPWFUY",0,0,0,0
"NWXUPPWOOXJIGLOO",0,0,0,0
"VQG-LIHFJWOKAEUG",0,0,0,0
"BH0K01AF1JN0T8AU",0,0,0,0
"J6AGABFX1AHIVEZK",0,0,0,0
"4U431GOKFIX3NRGG",0,0,0,0
"S9XS9T-IEVRRW2QK",0,0,0,0
"DTE8GCKGKMVXVRLI",0,0,0,0
"8WOIS6X-M7GF_8KQ",0,0,0,0
"QAJONZVPG19SIS9U",0,0,0,0
"PHJOQETCRDQGX8WA",0,0,0,0
"ITWLVRNNEJFAXNMY",0,0,0,0
"BTGDCMTXHBWE3_2S",0,0,0,0
"TQQJ2BMFXITF-QJI",0,0,0,0
"H4L1LZE_AZ0MUPJO",0,0,0,0
"-143BJYRLKJJ8TM8",0,0,0,0
"RONFVTNBVYNBTOJQ",0,0,0,0
"ZYTUXVZH3ULW8RNY",0,0,0,0
"PA9XJMO6GU8KQU4C",0,0,0,0
"CRS2D_W6-VAB388I",0,0,0,0
"UXA263Z9WFEMODVU",0,0,0,0
"UXUTE3TRCGDTSACI",0,0,0,0
"NR_3MPUULVXF99NO",0,0,0,0
"EYVKHVEXMH1RNRU0",0,0,0,0
"E5KN5WDPBSLUOU1C",0,0,0,0
"LRVGIV8KRJNZR1F0",0,0,0,0
"REFCI0-AZX5LYW2O",0,0,0,0
"K3DIX3ZFHCSIPAMC",0,0,0,0
"RZDCI-7BYZZTFJ7C",0,0,0,0
"MECEIVSHXDO95AVY",0,0,0,0
"I3IFVOAVILO-QO1O",0,0,0,0
"ATTE-PWY4CT2GHLY",0,0,0,0
"YDR8J7M0UUPCUU7U",0,0,0,0
"VTWOXLEILCNFMFMM",0,0,0,0
"DKUNFVCTUS8ILRL0",0,0,0,0
"PPTHFFK4SVSWCCQ8",0,0,0,0
"DV4JJXYXZS7N3IMY",0,0,0,0
"QM-WZZ6YKEEOBFWU",0,0,0,0
"PC0UED4L7L2N8_QS",0,0,0,0
"EFRBXCZ-NPKCANV0",0,0,0,0
"GQHXSV0Q1BJFTZY8",0,0,0,0
"EOEUPYLW1QJT9ZWE",0,0,0,0
"BWTM8VRN6GSFNAFC",0,0,0,0
"OTRHLMKZGEBQDDJO",0,0,0,0
"RQC-S5CHPQ-CVT4W",0,0,0,0
"MOEOALXOTGHDEUBG",0,0,0,0
"A054IE2LARTY0UBK",0,0,0,0
"EQZSIAYFUV5LDASI",0,0,0,0
"7P9SPFC8LRL0IPHI",0,0,0,0
"SHZSIID5-UWYQY1I",0,0,0,0
"M6CKCA3O-HYLHAXO",0,0,0,0
"PZI2P5CHWHTITOI0",0,0,0,0
"TRZBTSQNQJGFSHFK",0,0,0,0
"S9MWTSXWXLSDIKP0",0,0,0,0
"CFGDCHJZN6PLUPMO",0,0,0,0
"IRFMF3XLVYSLBLBO",0,0,0,0
"7MIK_EPHLB-2LP3K",0,0,0,0
"B2C8JTEYHDAARPSM",0,0,0,0
