"CUST_NO","TXN_DT"
"NNKWWRIJAMX7UW9W",9536
"EM7-KTBXMEEUZY8M",9564
"EM7-KTBXMEEUZY8M",9564
"EM7-KTBXMEEUZY8M",9564
"EM7-KTBXMEEUZY8M",9564
"EM7-KTBXMEEUZY8M",9520
"JVTLAA4ODM47064W",9554
"XYJFENPNAGH_Y5LC",9529
"XYJFENPNAGH_Y5LC",9526
"XYJFENPNAGH_Y5LC",9526
"XYJFENPNAGH_Y5LC",9529
"BBC4AAZ0VV5_CTXS",9564
"BBC4AAZ0VV5_CTXS",9547
"BBC4AAZ0VV5_CTXS",9564
"EKGN1-Z4NWDWWTYK",9527
"EKGN1-Z4NWDWWTYK",9527
"OUJRBGQD4F3N23VY",9471
"OUJRBGQD4F3N23VY",9471
"OUJRBGQD4F3N23VY",9471
"OUJRBGQD4F3N23VY",9471
"YVYXSCYQEKPWL464",9520
"S22S4P0KPRCT0JDM",9520
"S7AGMPPELXGD8MXC",9534
"S7AGMPPELXGD8MXC",9534
"HHPTWED2BGOC08BS",9492
"HHPTWED2BGOC08BS",9492
"VS1DCTOWXSLZ3COW",9522
"YS4C7NHCT7UOUREC",9555
"R_DLYBMQ6DHAUPVU",9553
"BQ2PKGDZZ-AT4WY4",9474
"WPIAZ94UM6NEGHWC",9466
"YAC06YYTFKUYBSIC",9561
"Q1PAEHGAEKTJW7DU",9536
"ARNGAFKAWM0WCVVM",9528
"ARNGAFKAWM0WCVVM",9528
"ARNGAFKAWM0WCVVM",9528
"ARNGAFKAWM0WCVVM",9528
"GHL7W4IBCXXTXPXU",9557
"WRBAE8GNMTM1S4ZG",9482
"04XZD20OKMGY8C6M",9549
"SL4WR6NPOBFRRMFU",9448
"M0D2KYG30VLNCKCK",9480
"M0D2KYG30VLNCKCK",9480
"M0D2KYG30VLNCKCK",9480
"M0D2KYG30VLNCKCK",9480
"J_ZY6L2UVFE1PKPS",9561
"J_ZY6L2UVFE1PKPS",9561
"7TFJLIV3M8EFR5T4",9486
"7TFJLIV3M8EFR5T4",9486
"7TFJLIV3M8EFR5T4",9486
"7TFJLIV3M8EFR5T4",9486
"5LCXA5HFDF2W3RWA",9513
"5LCXA5HFDF2W3RWA",9556
"W1TBKA8I0UWKB65Q",9492
"Q07UVJDJXG4YBVKE",9546
"YBUAH_IRBGJ3BRH0",9483
"WFXVIEJQN1_SWNGM",9488
"WFXVIEJQN1_SWNGM",9537
"TM8KIU1MJU24YACE",9533
"GQRUK7PWZANCH5HE",9534
"VWVNPP-8QOH_5K0C",9561
"EDSGXP3UB7WW3AUI",9454
"0_V9PRAXLIW67KIA",9511
"CG1TMBWC5MXJKCMI",9549
"NPO9RLFBA2ESIZQY",9449
"ULIJ569JHJFUQ0KE",9503
"NK1272AI8T1IZVRC",9478
"NK1272AI8T1IZVRC",9478
"NK1272AI8T1IZVRC",9478
"NK1272AI8T1IZVRC",9478
"NK1272AI8T1IZVRC",9478
"NK1272AI8T1IZVRC",9478
"3ZLJT-EEJQZAWZ3O",9558
"YPVTM8HFJ7PG2G5S",9505
"Q7899TQQE2BS8KOC",9491
"Q7899TQQE2BS8KOC",9491
"Q7899TQQE2BS8KOC",9464
"JE7CREX-ERYEK0PU",9534
"BJRUKCB_4RS-KGFY",9540
"RM4CGRCECN0YWYLI",9473
"RM4CGRCECN0YWYLI",9474
"WZI9JREPBZOX_1EW",9476
"WZI9JREPBZOX_1EW",9476
"9ZOMVCFPRE44UD4O",9562
"HR84GXQYQNPF24OI",9507
"HR84GXQYQNPF24OI",9507
"KFWKUQBDYVOXHQ74",9548
"RALIKKC8HDKGLPUK",9500
"UGAOGD4Q6VE10A7S",9451
"HZZI1OWINFQZ72G0",9549
"BZXI5VVPVU_D2TWA",9522
"JIWBQP7B0GJUP5JC",9455
"JIWBQP7B0GJUP5JC",9455
"MMZSCYYJP7IOKVC8",9549
"MMZSCYYJP7IOKVC8",9549
"9_XJ-LTB_V4AYODU",9549
"9_XJ-LTB_V4AYODU",9549
"S4WNWPITXN3S4QL8",9457
"9G-8KIB2WIMQ40NK",9560
"ZWHCHSJQSHIZHVKO",9478
"ZWHCHSJQSHIZHVKO",9478
"Z0EUYDNBKO-RKO9S",9449
"Z0EUYDNBKO-RKO9S",9449
"FVZAY3IKLUHGWKFS",9459
"7OUIL3UY9FP52H_A",9468
"Q84UE2BPFL0N6QSA",9470
"Q84UE2BPFL0N6QSA",9470
"HAIOF9W1GCYOQ0XU",9534
"HAIOF9W1GCYOQ0XU",9534
"GS-C6VQOIR9BFC14",9525
"3BSO3R_FQCVZLAKS",9520
"3BSO3R_FQCVZLAKS",9520
"HXZ0PCOSC08TZDYW",9483
"ZNFB5VA8QTGPIGDE",9554
"ZNFB5VA8QTGPIGDE",9554
"KKWT_UFPSVNXH8XQ",9554
"XXC4AAVTL9MGOBDE",9537
"IQCE8NJ_S_OGP5MY",9539
"MUGIYYIKBGLUQCBA",9511
"H-5-ZJZHDI9ZQ1SS",9456
"PFUAFX9S2BKVHP2K",9484
"JIWKZCYU4WKE6AUI",9564
"ISTSTCXCPVORNBRM",9500
"M6UALMF0UGYPV5UU",9512
"BWTCEATFEOSMSL_0",9491
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9515
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"KK0M-QMQLWEOAHAE",9499
"0IFU6OMC2QACUKPU",9555
"T4TN7MTB6QP_MKH8",9486
"5NH0S2WRZZIJJ3V4",9512
"BCMFSRCSBQGFTEFI",9540
"HVREZMIFYPPQNCN8",9477
"HVREZMIFYPPQNCN8",9560
"3A0VSVIQ03UJRYQA",9519
"6W6-XTA3T0-Z7TY0",9507
"6W6-XTA3T0-Z7TY0",9482
"6W6-XTA3T0-Z7TY0",9507
"WZEHAJK-3JDCK58O",9455
"ZDWKSBUAUIW5BUTW",9476
"8N0-YRG2PBXQVDPQ",9548
"WTNSYRF7MCES5KCM",9548
"OO7JBZUZ_KMLN6MG",9512
"OO7JBZUZ_KMLN6MG",9549
"OO7JBZUZ_KMLN6MG",9546
"OO7JBZUZ_KMLN6MG",9512
"OO7JBZUZ_KMLN6MG",9546
"OO7JBZUZ_KMLN6MG",9549
"URI7EU8MGR-QF2NG",9526
"URI7EU8MGR-QF2NG",9526
"KQEV-JW71T2LR8_A",9529
"ANMPLNQVZE-CY7Z4",9499
"ANMPLNQVZE-CY7Z4",9499
"OHMXCUONPH6Y3J6G",9528
"MA5KME5PZ-C7XJN0",9452
"TKTH9UXLWDVLA8E4",9540
"TKTH9UXLWDVLA8E4",9540
"TKTH9UXLWDVLA8E4",9540
"TKTH9UXLWDVLA8E4",9540
"TKTH9UXLWDVLA8E4",9540
"TKTH9UXLWDVLA8E4",9540
"NEKW1FPNWRL7MD2C",9539
"SWZX5PE7B6R4TWRU",9469
"IL9PQQ_ZKSXRMTPO",9504
"4DMYCL96_URH1GCG",9469
"GMELZERZSS8WLBUS",9480
"GMELZERZSS8WLBUS",9470
"GMELZERZSS8WLBUS",9480
"BFC0WBA0D0OW-ZHS",9554
"BRBPAWTNVN8-YLYC",9450
"BRBPAWTNVN8-YLYC",9450
"4MVGVZVWWDQWBKS8",9533
"LBETG_JBZGPP_T_0",9521
"LBETG_JBZGPP_T_0",9521
"UAOBTZFH1VNJ-AY8",9472
"UAOBTZFH1VNJ-AY8",9472
"-AVOP42R1R1KLGYY",9549
"-AVOP42R1R1KLGYY",9549
"-V4I45JCDC7I4TDU",9519
"-V4I45JCDC7I4TDU",9519
"-NQTQG36HSCZXBNA",9451
"PHWDMVW4WCLTVDBC",9470
"06F5FFN1JXFZRQUU",9562
"VOSDZTYPUL1LZQPQ",9535
"VOSDZTYPUL1LZQPQ",9535
"VOSDZTYPUL1LZQPQ",9523
"GI5PUR6N2BSBOBQI",9471
"-SDBAYY9_FP2DWNM",9567
"CNJVIDPKMXR70NK0",9534
"EV-DTOJBYVQOOAXG",9507
"6EWIBE0ZVINLVJNC",9491
"6EWIBE0ZVINLVJNC",9500
"6EWIBE0ZVINLVJNC",9500
"6EWIBE0ZVINLVJNC",9491
"MAPD9LYC2COGTLHI",9471
"ZC13DWAXSSP3XXYC",9547
"JCPKU4RRIT33UGK4",9511
"JCPKU4RRIT33UGK4",9511
"JCPKU4RRIT33UGK4",9511
"JCPKU4RRIT33UGK4",9511
"3XOPPP_OCNA3E-EI",9471
"CHIDGIYUWBHX_4_0",9449
"WFS8FLSY6XKMBDGW",9510
"NDXOZ9RANKNYTHUU",9452
"ZJS8UUB9VDSYOCDO",9560
"BG3RXVROZ1YKRJYI",9488
"BG3RXVROZ1YKRJYI",9521
"MRQW-JZKSJV4YGTE",9511
"IKKQSAQESILMZSEK",9560
"QWKMXXSH2FS7NB0O",9484
"4TJHDYWJOKHLFUJK",9492
"4TJHDYWJOKHLFUJK",9492
"4TJHDYWJOKHLFUJK",9458
"XCVOD98SQW8R-JNW",9559
"HMMVRC88TNJIH-BK",9492
"LJLRYESAJYKK5GDA",9472
"SU_LNKVLTSFTPJ-I",9505
"GZ8TJ7AIH8A1GJY8",9504
"FK_J0E6TPT-6PZXM",9550
"KRQTKEX5PEF1MN0K",9537
"SXYDAYCNLKFKEERI",9476
"GLVN9CJKLPNDIPT4",9490
"LCRDDYRAAQZCF4X8",9477
"VWOTS4KR2CMZRSKA",9500
"CDMBANP_RB-JFPVW",9463
"BY7BEUDK6YYGSVGE",9463
"U3G7ZASIJD9AE89Y",9465
"U3G7ZASIJD9AE89Y",9465
"BZCSFHIBJKIUYLRU",9546
"5W9ALJJZ4OV1FCIM",9520
"HNBMM03T_U7Q69QC",9451
"HNBMM03T_U7Q69QC",9451
"HNBMM03T_U7Q69QC",9451
"HNBMM03T_U7Q69QC",9451
"HNBMM03T_U7Q69QC",9451
"HNBMM03T_U7Q69QC",9451
"NSDHHUD9ILBJHNB0",9501
"FYZVEWRX3HJ-C2OI",9486
"FYZVEWRX3HJ-C2OI",9484
"OOQ70IIJYFPKECFU",9491
"K2TO68JVIULSWBIC",9499
"NP_ADH0KW6EPJ8CG",9534
"RGBVMA-IC7ORO_L8",9520
"N1SKBNW9FJBIQK_I",9490
"I3CGVH8UMD9FD98Q",9465
"KZQCE0JJ2WDDSOAC",9536
"JSYZMOUYRZRC440A",9560
"N2SCSHPQZSQU91NK",9476
"SZKXZGVBCIUXODKO",9486
"WSIA4TIUVCZCFL0E",9520
"H4IRTWNNXVQKWSVI",9528
"N1PZ6G5AS5IWMDC0",9478
"J15NHKWE8ULXO7JE",9452
"J15NHKWE8ULXO7JE",9471
"J15NHKWE8ULXO7JE",9471
"EXKCHROZ4NM_R8WI",9472
"ITXERBVNM6ZRUUNY",9556
"CG3XNJTBHESEEXQW",9478
"BH-LSY5OOVEZPZBO",9487
"BH-LSY5OOVEZPZBO",9511
"BH-LSY5OOVEZPZBO",9511
"BH-LSY5OOVEZPZBO",9480
"BH-LSY5OOVEZPZBO",9487
"1YORJONWMNA7YZWA",9550
"YMYVH4MPYLSUCYMI",9478
"YMYVH4MPYLSUCYMI",9478
"TZQ2CECNHQUWKRFO",9473
"TZQ2CECNHQUWKRFO",9498
"RJ7ZUXQI7PAYXPFM",9511
"-9BTCXG1W7CWZXO8",9473
"VMLXHD4XRJE-L1HK",9449
"VMLXHD4XRJE-L1HK",9449
"PS-V9QN12YDZHJDW",9519
"PS-V9QN12YDZHJDW",9519
"7OPI-C2KAOT9YD8A",9527
"022FI6QH2JIEMPDO",9513
"022FI6QH2JIEMPDO",9513
"TCY3ZWI3ZD_NL0EE",9466
"TCY3ZWI3ZD_NL0EE",9466
"VYBAYT-GS0LMIFZ8",9472
"VYBAYT-GS0LMIFZ8",9472
"X-QBA75PXDHRB4CQ",9540
"TNBXUYYOETGRZTB0",9527
"TNBXUYYOETGRZTB0",9540
"6HEJP35NMXIJXFMK",9546
"NDRHUZVRGSYRMVOA",9452
"GZHR3XCOOBYGED6C",9483
"WCAZTTGTED9-_OEI",9452
"WCAZTTGTED9-_OEI",9452
"IUOFBDMVYKHK5G2S",9562
"-T5YVZKSOYP2XW-U",9519
"SMB-FIGWUYFWDHSM",9484
"0RWQ0XQB5-_013YI",9483
"GZMYHOZ2_68DIHCU",9456
"HQUKJQDX9XCMBVRK",9528
"1PMW07CL_FVFTSYW",9535
"5YYHA7R9XD8BRHMS",9554
"5YYHA7R9XD8BRHMS",9554
"7ROBP1IZ0MWCXBCQ",9556
"7ROBP1IZ0MWCXBCQ",9556
"7ROBP1IZ0MWCXBCQ",9556
"BTE503RDCPKVENDA",9561
"BTE503RDCPKVENDA",9539
"BTE503RDCPKVENDA",9561
"MNBMXKLTIZABSSYS",9532
"XHVZ-EJ2OUN8ICOE",9537
"XHVZ-EJ2OUN8ICOE",9527
"XHVZ-EJ2OUN8ICOE",9537
"OPHA_ZGVJNALZQ_A",9476
"OPHA_ZGVJNALZQ_A",9476
"UOD62FKL22NOL5NM",9457
"ETBAB1PSB-OD7USS",9455
"B5OFFZQHX2JYWOF8",9536
"B5OFFZQHX2JYWOF8",9535
"B5OFFZQHX2JYWOF8",9536
"XPIW2POILZYI43A8",9479
"XPIW2POILZYI43A8",9479
"NEMWQQTZBPULASGA",9520
"1O_CULENAHIIOIAW",9480
"1O_CULENAHIIOIAW",9480
"D3MLWM2RR-N7T4QU",9501
"0FQROJEKGDTSDKYW",9484
"OZ3BL2VPK5QRZWPQ",9547
"OZ3BL2VPK5QRZWPQ",9547
"QQ_N30GLCRDZPXIA",9513
"FP7S9V-SZY5ZYOLC",9554
"Q0BEBFGI87M-F-_0",9547
"8YWNWIKMWJQBJ9OK",9539
"8YWNWIKMWJQBJ9OK",9539
"8YWNWIKMWJQBJ9OK",9529
"8YWNWIKMWJQBJ9OK",9539
"8YWNWIKMWJQBJ9OK",9539
"AXPPVD6ULT8EWVHK",9557
"HJ9NMW7XX-PTLFKA",9466
"KUKWUKRE5NBC7NI8",9528
"NTKD7SL8G87STOTS",9492
"HLLBZ40OZ17JSIKG",9553
"TWXFJIZGF9PCZLDG",9535
"YGRY87M8EB4XU0LG",9459
"ZK0LWNFQYFO23ML4",9519
"RYUNRL-DGN6TRHPO",9492
"5LEHZFC_SWTTWGY8",9526
"V3_GGIAHNBP2RJYW",9476
"V3_GGIAHNBP2RJYW",9476
"CHRC8ZD3M3BX1XVO",9500
"CHRC8ZD3M3BX1XVO",9472
"CHRC8ZD3M3BX1XVO",9500
"LBE6G73ABPKBHFEK",9527
"SGC_NQVCFFBBIFQU",9456
"6HZENFVKYU2SIZHC",9528
"FPEVIQBYHMP8EXUS",9561
"FGS75BTW0GSGCSIY",9537
"CJWKDTKSTKKT4X-S",9567
"L8ARTTC4W7J9IS_W",9456
"MYI6ULXMTDFE66EY",9567
"MYI6ULXMTDFE66EY",9567
"I9D3QDVZQMQTGY9S",9499
"XWZ7BJTGN_YX0XI8",9562
"ZPQEG9FTL1RDAA9I",9561
"QLJGU3I-IX6VWZPA",9514
"AEIVQXRVL6OH4MJ8",9565
"IHE9NR1M_9MS8VP4",9509
"EOIQ0E2WCX5IEDW4",9505
"QA7VXXE_49-BD2U4",9533
"QA7VXXE_49-BD2U4",9533
"8EZOTG8PWJC-1LJM",9457
"6TMFKQXUQYWB2YMS",9511
"DYVZRS1XRGTTZHLA",9490
"XGYXOKD_TKOGHEJK",9477
"M_I8AU_SQDJYFQKA",9518
"URKP85XPMKXZPTJS",9473
"CSMG9BOVAXJUCIF0",9528
"HTDS8-DXZBZOBHUG",9555
"PMQCEL_Z5NIELPIY",9486
"CXSI7Z7-GBT8CD5O",9547
"ADV31FKFV4MTAACU",9459
"LCUPAKIHSV2KQB2O",9490
"BOMTIIFSKPZJVGTO",9504
"BOMTIIFSKPZJVGTO",9521
"4DXZL_YF1R4AKHG8",9456
"0U5N2IT4PQFP_AUI",9477
"HHTAXBKSPI5VI_KG",9457
"OYWAHQ2EMPBJNIZW",9514
"O-CTZJRNX3-U7Q_M",9479
"EX4NOUFBLQHGICW0",9527
"W_KONQZMDCMP_NEI",9455
"KBDXNO2QFZJOP4GI",9451
"STETQVBME8VQMOGI",9460
"STETQVBME8VQMOGI",9451
"7PJ7AKSMNLOZ24FA",9557
"M538N2DBL2DTY9BG",9471
"304FYCVJWOD98AH0",9531
"PLCW0KIL-HK8WRV4",9500
"KBMF7SBYZ0PGDGBI",9567
"KBMF7SBYZ0PGDGBI",9567
"KBMF7SBYZ0PGDGBI",9567
"KBMF7SBYZ0PGDGBI",9567
"KBMF7SBYZ0PGDGBI",9530
"AKZYAPF8BWKLAOBQ",9537
"AKZYAPF8BWKLAOBQ",9537
"9PH2XVWA8P5SXGOO",9548
"YXSAPLSRABYMEAVK",9491
"YXSAPLSRABYMEAVK",9491
"YGXWMTE5ZCLA4AGQ",9512
"DIPXNFSPNMZPKPN0",9533
"W9-AZMRFQMSBPHJG",9480
"W9-AZMRFQMSBPHJG",9480
"YNOZ6RXFYGYSLEXA",9525
"FYZLLDAY7GWUSI-K",9502
"9ZSDEWQMLPPSR1J0",9499
"7MTCGXIYUJHCI2ZS",9493
"QWK5BHGZNPPQQCOO",9462
"OMFL9SW49WLDJFGS",9484
"EVWOSQWQ3LHS6MPM",9559
"TSOQ937YY--TK3ZW",9464
"_W8LDAAXKCLOO3A8",9518
"_W8LDAAXKCLOO3A8",9525
"_P1EX5COON-QWQ8U",9549
"DI6UIMUTMYV5FMNO",9513
"VDWXMTOAODFHZI-O",9480
"UNLQKQNJ6GYHGKSC",9532
"YS_ZZ2CJ8XR2H0HU",9490
"F02GTYKO0D52CL7Q",9477
"8QIZW9JUZGZ5N9I0",9450
"8QIZW9JUZGZ5N9I0",9450
"70LNDWD9GQ9UFQB8",9492
"70LNDWD9GQ9UFQB8",9506
"SGCA4KY4KMYE2384",9502
"49FTOFN6OTW30GHK",9476
"LNLATRYKJ-0QAMSI",9560
"QPGDZIQGCDELJHTI",9528
"MNDXRO7VPOULVSBI",9479
"MWL-JDAMF5UIXXPS",9501
"XDNT9TSETJX364MQ",9461
"G6PSAOZLZHTAS0HE",9546
"KIRDSIBGOUH8D1QK",9539
"QCXM05LUS-CNV92O",9511
"CIYPKSFFTYJA-7IM",9463
"WDQHZZQN77M9SNAU",9449
"OU7KAG4C0XQTPD9A",9539
"OU7KAG4C0XQTPD9A",9539
"OU7KAG4C0XQTPD9A",9539
"OU7KAG4C0XQTPD9A",9557
"OU7KAG4C0XQTPD9A",9557
"HBUY66O5KHFDSAFC",9550
"K4TBREF7II6GZ_J8",9501
"NJI8U3EYDY6SFCWO",9526
"TQK1IPAWJ2EAEV1U",9463
"IDFSAH6S3XA7ZT0S",9502
"IDFSAH6S3XA7ZT0S",9558
"UERCDZFVJX0NOUT8",9533
"UERCDZFVJX0NOUT8",9532
"UERCDZFVJX0NOUT8",9533
"NUFMXJ6O6G8IMB0U",9454
"FTESY8WMUSXPDCDK",9458
"FTESY8WMUSXPDCDK",9533
"8N1GQ899GKXBHMHO",9539
"TJVAN6T1N7FMZN8I",9449
"QDZVJOV2Q0A0GSPE",9561
"SM8ARIKIN2WTEQE0",9540
"SGTWXPYDXFCIMBL8",9556
"FWJCRCDHVNSJ2LGQ",9539
"KBUQHGYEEBZZ90UG",9540
"UVMZOTYM3GFQJAVE",9492
"8DPJIORGMXIFHEPQ",9458
"GQGZK54BQTCSMDLE",9501
"5JUBTZL6ORYRZN6Y",9508
"PFWDKK_WIBJYC0UU",9516
"E75WXAEXJRULR5EC",9466
"D-ZA6SITBVTAQ6MS",9515
"YUDQ_IK0UWZIVHPS",9463
"KVQ4MTUNPS4X0_NY",9546
"WKMONR9-2WMHHBW4",9546
"YVUMBT8EZ-GVMULQ",9567
"NC6G17_XXXQ0TLVC",9490
"ZFZDW_Q6MDTKDZLG",9558
"S-ULTJ3MHWFETM0C",9457
"S-ULTJ3MHWFETM0C",9457
"L3RLWEGAWUHDC42A",9532
"M8RXMO2EXVIZJ7HY",9540
"PQSNVPPY5LEH0-FC",9486
"ZE8IVTRA2MYISHXM",9457
"GE6MCIQLI_2CSNFM",9521
"RZOCMLNZVGMGT8KI",9514
"UZ9YJ4OY05B1ZOEO",9540
"VV0WFW4M6ZZXKGZM",9491
"QJB4HNAKTLUO837Y",9500
"KQ-JE49J4IDRPDF0",9465
"KQ-JE49J4IDRPDF0",9465
"CFBVRJSCFYVNGXEW",9462
"59HN8ESRJC9M--Y0",9466
"-XQPHWUKORKNLL7A",9472
"-XQPHWUKORKNLL7A",9460
"-XQPHWUKORKNLL7A",9472
"VHYYNQP7KAJFPXYA",9465
"NTXTCYEDYL9EE6CO",9514
"KJ2RHSIZ1EHI2XFG",9470
"4-LZS1Q2TUQ5OYY4",9462
"7IXZFXW5K2GNUIGM",9533
"BEQZO2IPGLCIRVTW",9476
"WZRTGRDD_VZCHWOS",9513
"SDCG7H7H9Q7UV5YS",9514
"FFJE3K4W-55Q6CBC",9566
"TYG7RAZQ3IRU7EVG",9540
"FPRIDVTFZCEDOA1Y",9547
"FPRIDVTFZCEDOA1Y",9547
"DWJJ9I8VJ957L6OK",9525
"2VKLB7RJL0RZ-ZD4",9562
"1KBQ9DKLTRVGT9SC",9450
"H3NKUFV3TOXIWSO4",9458
"F3L0C1Z5H6GI_D6G",9560
"T6KLREIOSBRYQ8MS",9452
"RPWQ4BQWUVANTZHA",9505
"36VHMTPQWJU5ALIW",9505
"HW5K4AMA71YB-SSW",9506
"9GWTXWNU0I_RJBT0",9560
"JRJ12IKS1NMI4BQM",9452
"EIAPZBSSWTUUHK5O",9548
"EIAPZBSSWTUUHK5O",9548
"UM2QUMLFDPMEV_Q8",9547
"JQNB4SCIM74YGLFK",9490
"NSTN1GPE1_0MN_68",9519
"E5LTLOTQU2AY6D8Q",9535
"KUTZKKHALIDCFE3I",9550
"OBIN5K6FSLMV-HLI",9529
"-1FHLJCBZSGCHQ8C",9546
"FK92HNAZG-HMXJO0",9485
"T77-C6JIC08QAIOY",9513
"HR2JXNATPJESC5HC",9544
"ZQAK6B2SAHJKH7J8",9512
"R9RY--4GTOGN0CL8",9562
"R9RY--4GTOGN0CL8",9562
"R9RY--4GTOGN0CL8",9546
"INHFV-MYYFCM6NC4",9483
"ABIWMFFJIAWTZYFG",9561
"OHZ4SHFHISO1B62Y",9455
"EBLDQ670UMDMXBR8",9478
"EBLDQ670UMDMXBR8",9448
"EBLDQ670UMDMXBR8",9478
"CMBY8WA_TZWFTSVK",9511
"CMBY8WA_TZWFTSVK",9511
"QYKL2RB-SAXSZUUA",9470
"RG9MDVF_X2U3D_DS",9459
"KHRJ0CW4OM8VMNVA",9522
"KHRJ0CW4OM8VMNVA",9508
"KHRJ0CW4OM8VMNVA",9544
"NE055BS3WYQ-IZOC",9501
"WP9QSUUIOEE10J98",9472
"DKJQECCPWEP7DE4Y",9513
"IAVOLSGCS2SCSGFM",9552
"WX1FNNMSAHYDJSIC",9560
"B8L9T9L3ECKJZHOM",9466
"_-C5UORHI_ZXXY5A",9529
"BI6EYWDWALZU2AVU",9533
"82UC7PUMB6HYPC4C",9462
"LT4PX7AIAZ8SM-P0",9537
"QK91W6MUPAA2TFHK",9550
"C-IPWXG9EDE714HU",9476
"C-IPWXG9EDE714HU",9476
"UV2O3XH8ATA-DP88",9541
"ORPWS2KU1JHRNMSM",9564
"ORPWS2KU1JHRNMSM",9549
"OBUHOSU2X4N6YGI8",9537
"UCN7H7EMKQA7ETK8",9504
"UCN7H7EMKQA7ETK8",9504
"7CSMJ4PIXSHUJYU8",9473
"ZW4RN9NXUAHY4NFG",9459
"4LCAZO9PHECODCWY",9498
"1ERPVZSFRFN2NYYY",9472
"WPNPHWB2LIZQMH0K",9507
"TSE402JHZUADN9_G",9555
"BSTGKWOKD5TKUMCS",9535
"I2MDSYCDJMW9WEU0",9471
"N13WPM2HLJTZPSXO",9498
"N13WPM2HLJTZPSXO",9454
"CEOG_0MD5KGYODS4",9501
"PBVUKR1B2PVS948Q",9469
"WVXBCHM_8NPHAGZG",9528
"9Y2SGYX05QM03ZZ0",9487
"9Y2SGYX05QM03ZZ0",9518
"8MV6V2XIEHCLZOLO",9539
"8MV6V2XIEHCLZOLO",9539
"RGR0PXV9DRPIGCJK",9547
"DB6RGWAA484NPAAW",9539
"DB6RGWAA484NPAAW",9536
"H5UUKXAEHRC0EZ2M",9556
"H5UUKXAEHRC0EZ2M",9482
"8E-7CAPKXKIYNDXY",9492
"BGYR-ACZI50KTOTM",9491
"VUW5KQWAUH3CDLPG",9549
"VUW5KQWAUH3CDLPG",9549
"VUW5KQWAUH3CDLPG",9549
"HSIEUY_KS39Z6MXO",9540
"CXJ2OAXWFJO1S1UM",9490
"SSPNX-YGK1WD0YI4",9518
"SSPNX-YGK1WD0YI4",9518
"G-ERK7UZW3YLCALE",9567
"LVRA3ZLQTDP3SSCI",9452
"LSLYFNRH5XQ4FJNM",9560
"KOW1MXA6ZBTQWHSI",9483
"MJ-R3HNWNEZIQVFO",9504
"CE5EMI91NSO0RMFG",9474
"OAOYE97LPDRTFPQW",9449
"TDH5VPDQFWTAEHYO",9473
"TDH5VPDQFWTAEHYO",9473
"E-FKMWZ35M_WU4SK",9522
"8SRDKT9_VLWRDQM8",9540
"Y7DWAUWNPLCS9EGE",9539
"LRPCOFV_GRMQRFZE",9543
"ROXBV_4KTKUIWVME",9554
"ROXBV_4KTKUIWVME",9554
"LR8MPBFAYN5UBU1C",9534
"LR8MPBFAYN5UBU1C",9534
"LR8MPBFAYN5UBU1C",9451
"_UCCC4TEX-S6DFKA",9520
"DG0ZFDWPQPAOVXOE",9561
"DG0ZFDWPQPAOVXOE",9561
"SB5BASKBUY97_JWO",9472
"UVLZ8GCKEOOST0OE",9485
"UVLZ8GCKEOOST0OE",9485
"YXBJPY9LYDOS7QUI",9458
"1MCMQ3BJSO9OZPXS",9539
"6IJLHK5GG7A77D-C",9490
"4VV9FMTCYZ1D2TR4",9515
"ULGOZLR_HIFDG1GS",9465
"CYGYQLYOCO857YVA",9463
"9_YAWPFT44BVRDAU",9513
"YFIK-UDQSNJTOVJM",9537
"YFIK-UDQSNJTOVJM",9537
"OGSTV2EZVUYLRNOI",9478
"AYC19WOUQVEIKHGC",9548
"AYC19WOUQVEIKHGC",9451
"NSTHOX52R_GRHYYY",9562
"XAIHHOCR0OGXP-FI",9504
"Q97E7ZQQRX19OJBK",9464
"QLNHFKKEUSEM72SS",9537
"NSQLWNYLWLA5PIM4",9547
"LQO8JIQARNXOKU_4",9562
"WA0QHNAZEBNHAHEC",9520
"WA0QHNAZEBNHAHEC",9520
"RSUQLBCYI23IVDTK",9518
"RSUQLBCYI23IVDTK",9518
"TDOPGFVSLK_CX8YY",9505
