"CUST_NO","TXN_DT","CUST_RISK_CODE","INVEST_TYPE_CODE","WM_TXN_AMT"
"EMSU5YX-SML06UTM",9539,4.0,2,439191
"AYNKE-ASMX6IYPZ8",9507,4.0,2,505049
"61ESEF3BO2LMOB_Y",9462,4.0,2,137037
"W96UYY2SNSFJHCX0",9547,4.0,2,505049
"IDARTZJWRYR37ON4",9462,3.0,2,391501
"QCFDRIB37PANMOQS",9499,3.0,2,721714
"QCFDRIB37PANMOQS",9490,3.0,2,721714
"QCFDRIB37PANMOQS",9547,3.0,2,721714
"HEVCSQH_2UYJYV2C",9501,4.0,2,213240
"MK-69EXR0YGWLOMQ",9486,3.0,2,605885
"RSBYZY95WQVFGC84",9472,3.0,2,439191
"2FPNEYZ3ZRVJCMCU",9512,4.0,2,183150
"2FPNEYZ3ZRVJCMCU",9540,4.0,2,721714
"MLL2SADNW-VS23A8",9465,4.0,2,284578
"MLL2SADNW-VS23A8",9472,4.0,2,270684
"MLL2SADNW-VS23A8",9562,4.0,2,137037
"MLL2SADNW-VS23A8",9563,4.0,2,439191
"CAC3GBGXRIQDR2GE",9521,4.0,2,797298
"SULBEN8RDXMYYZ-U",9526,4.0,2,505049
"FHRRCO3OCD0KJHHC",9450,4.0,2,605885
"FHRRCO3OCD0KJHHC",9449,4.0,2,2130753
"FHRRCO3OCD0KJHHC",9449,4.0,2,1783576
"LEWCRZQ-YA8N9X_Y",9472,4.0,2,721714
"SGE80MYHOF3K25AE",9456,4.0,2,183150
"SGE80MYHOF3K25AE",9504,4.0,2,183150
"SGE80MYHOF3K25AE",9507,4.0,2,213240
"SGE80MYHOF3K25AE",9449,4.0,2,213240
"VDCGI7LT4NUWRXLI",9567,4.0,2,213240
"VDCGI7LT4NUWRXLI",9567,4.0,2,236119
"DGNJPBTSH0Z8L1U4",9564,4.0,2,236119
"HDCYORZCBBBHFU10",9511,4.0,2,236119
"PC5XN6JIORLYOEHO",9462,4.0,2,505049
"PC5XN6JIORLYOEHO",9466,4.0,2,505049
"TGRQBX3S0XAQEUUS",9476,4.0,2,505049
"TGRQBX3S0XAQEUUS",9476,4.0,2,505049
"TGRQBX3S0XAQEUUS",9476,4.0,2,505049
"TGRQBX3S0XAQEUUS",9501,4.0,2,505049
"TGRQBX3S0XAQEUUS",9554,4.0,2,505049
"TGRQBX3S0XAQEUUS",9487,4.0,2,888459
"TGRQBX3S0XAQEUUS",9490,4.0,2,703056
"TGRQBX3S0XAQEUUS",9485,4.0,2,505049
"TGRQBX3S0XAQEUUS",9487,4.0,2,605885
"3MM16CAJUVE_AWVA",9532,4.0,2,439191
"3MM16CAJUVE_AWVA",9547,4.0,2,439191
"1SNE99SC6S0FQF5I",9504,3.0,2,505049
"RVC0PQE1YOM7XUCC",9501,3.0,2,505049
"RVC0PQE1YOM7XUCC",9501,3.0,2,505049
"RCD5KC-O7YIPJ0DK",9456,4.0,2,439191
"RCD5KC-O7YIPJ0DK",9472,4.0,2,137037
"W2QADL9-CCPV_YEG",9521,3.0,2,439191
"R6OABIFS_ASKM2-W",9449,4.0,2,439191
"R6OABIFS_ASKM2-W",9449,4.0,2,439191
"HGUVPVYWS0XZMETO",9536,4.0,2,439191
"LA7WZBA2IHCBIYS4",9457,4.0,2,505049
"CEF_8VQ9X4VHLVM0",9507,3.0,2,605885
"4TJ4WDWBVTVOH7DI",9449,4.0,2,137037
"TX7SQYLPPIENZQDK",9462,4.0,2,1001641
"KSKXKY9JX044IZ_W",9513,4.0,2,439191
"KSKXKY9JX044IZ_W",9518,4.0,2,439191
"KSKXKY9JX044IZ_W",9513,4.0,2,439191
"KSKXKY9JX044IZ_W",9525,4.0,2,439191
"KSKXKY9JX044IZ_W",9511,4.0,2,992463
"KSKXKY9JX044IZ_W",9511,4.0,2,1137858
"QMISG3V3DJXLC0KS",9512,3.0,2,505049
"SPKICRZ3PQV1-8N8",9457,4.0,2,439191
"A39VPRS8DVPYFI_C",9550,4.0,2,137037
"KXHABOWZX-CKZPDY",9499,4.0,2,505049
"8MFHAD0RCROBVKD4",9479,4.0,2,336670
"22XUWA03WLJAFSNK",9499,4.0,2,183150
"NLUXTBYDJRR7GDRK",9470,4.0,2,1245067
"PSNOIFWQJY7_NIM0",9556,4.0,2,183150
"3PRYGOX_2BPOQFS0",9455,4.0,2,505049
"3PRYGOX_2BPOQFS0",9455,4.0,2,505049
"EFCD5VVE7G_789KO",9452,4.0,2,505049
"EK2-JJUDIQSRXNSO",9449,4.0,2,137037
"EK2-JJUDIQSRXNSO",9521,4.0,2,318417
"VFMIC8RRWJFK28-M",9526,4.0,2,505049
"VFMIC8RRWJFK28-M",9500,4.0,2,505049
"5MKTYEJCI3BKQDOQ",9462,4.0,2,505049
"VAWYNIGH0-TRXEYA",9546,3.0,2,439191
"ZH27ZJDPEYZZHF2Q",9499,4.0,2,839411
"I5PQB0UF8_EAWRAY",9479,4.0,2,439191
"_C34FYES3SB5M6-K",9483,4.0,2,691050
"J_HYNKJW5XNBCYA4",9490,3.0,2,941590
"ZI0EPSWATZ6W1T_8",9553,4.0,2,183150
"CFSHIIEZ0MHNGO9G",9548,4.0,2,439191
"4MYVQZ2DPHKLHM7Q",9487,4.0,2,137037
"XWGUECGWZRLMEQHW",9464,4.0,2,183150
"OXKG1BGDUMFBETG0",9451,4.0,2,137037
"OXKG1BGDUMFBETG0",9462,4.0,2,213240
"OXKG1BGDUMFBETG0",9463,4.0,2,137037
"OXKG1BGDUMFBETG0",9564,4.0,2,213240
"OXKG1BGDUMFBETG0",9563,4.0,2,439191
"OXKG1BGDUMFBETG0",9466,4.0,2,270684
"H8HNFI30J68ISC20",9522,3.0,2,505049
"UUAPPX2EU_3I6HVY",9521,3.0,2,270684
"UUAPPX2EU_3I6HVY",9539,3.0,2,270684
"BLAMTUBJMRCZNHDO",9462,3.0,2,439191
"BLAMTUBJMRCZNHDO",9526,3.0,2,439191
"3ZQMFLPFIY9JOZFK",9562,4.0,2,137037
"QACTU1T6D20DFBGA",9477,4.0,2,183150
"QACTU1T6D20DFBGA",9473,4.0,2,213240
"QACTU1T6D20DFBGA",9478,4.0,2,213240
"HAYR4QWE5YOTE4L4",9483,4.0,2,137037
"2YVIQYM03W1V_LXU",9560,4.0,2,505049
"2YVIQYM03W1V_LXU",9560,4.0,2,505049
"VYE1RPNRHCN6B320",9452,4.0,2,605885
"RRIADDMBUU7BVXSY",9479,4.0,2,721714
"RRIADDMBUU7BVXSY",9486,4.0,2,605885
"RRIADDMBUU7BVXSY",9499,4.0,2,605885
"RRIADDMBUU7BVXSY",9459,4.0,2,213240
"RRIADDMBUU7BVXSY",9459,4.0,2,213240
"I2FGF42SGNLMTPXO",9479,4.0,2,137037
"G-X4MLNHIVDIH8QE",9557,4.0,2,605885
"TVJVGG06PEVQMDKC",9535,4.0,2,318417
"MXGQW990MJTW2WYW",9500,4.0,2,183150
"MXGQW990MJTW2WYW",9504,4.0,2,183150
"MXGQW990MJTW2WYW",9499,4.0,2,183150
"NKEDDYQBWBWQ7WTE",9518,4.0,2,270684
"53TBMS5SGY9JLNWO",9464,4.0,2,318417
"PTZKTAFHCIGZBEYE",9499,3.0,2,505049
"1PRCME7ZWEKANBLI",9476,4.0,2,213240
"1PRCME7ZWEKANBLI",9464,4.0,2,605885
"KMSF2I5CF-OB0DXO",9550,4.0,2,137037
"F3AT0N_EGGZOXELI",9504,4.0,2,439191
"F3AT0N_EGGZOXELI",9504,4.0,2,439191
"F3AT0N_EGGZOXELI",9504,4.0,2,439191
"F3AT0N_EGGZOXELI",9505,4.0,2,505049
"F3AT0N_EGGZOXELI",9505,4.0,2,439191
"F3AT0N_EGGZOXELI",9508,4.0,2,439191
"F3AT0N_EGGZOXELI",9553,4.0,2,505049
"F3AT0N_EGGZOXELI",9465,4.0,2,183150
"F3AT0N_EGGZOXELI",9483,4.0,2,183150
"F3AT0N_EGGZOXELI",9504,4.0,2,183150
"F3AT0N_EGGZOXELI",9535,4.0,2,318417
"F3AT0N_EGGZOXELI",9553,4.0,2,213240
"F3AT0N_EGGZOXELI",9533,4.0,2,439191
"V41PXL3ACFDCX-QK",9491,4.0,2,892493
"ADCU_JXJSU1L4DUK",9499,4.0,2,439191
"PUEHHUIJCZRAMP5S",9505,2.0,2,1242219
"QHPYFZOPEKKC-FCG",9486,4.0,2,505049
"QHPYFZOPEKKC-FCG",9564,4.0,2,505049
"QHPYFZOPEKKC-FCG",9486,4.0,2,505049
"FIJJAXXSQC4DUNKO",9472,3.0,2,183150
"C9INYAEFENODYC-Y",9477,4.0,2,137037
"O1PO7QENUY4LV1MM",9479,4.0,2,605885
"O1PO7QENUY4LV1MM",9505,4.0,2,439191
"O1PO7QENUY4LV1MM",9472,4.0,2,1085249
"6HVKYFM2E3WK64NC",9456,4.0,2,318417
"6HVKYFM2E3WK64NC",9471,4.0,2,318417
"6HVKYFM2E3WK64NC",9471,4.0,2,318417
"6HVKYFM2E3WK64NC",9480,4.0,2,318417
"6HVKYFM2E3WK64NC",9480,4.0,2,183150
"BUMLY66YQQVP7ZHS",9501,4.0,2,505049
"0EV6H4RZ2KLEWOG0",9492,4.0,2,671684
"VCTWLR8VVF545PYK",9525,4.0,2,137037
"EFEGMIHK0PFPDN-I",9469,4.0,2,605885
"QDTSHW16ZZU83FRY",9546,4.0,2,605885
"YSMRZ2GVCBYIWX4A",9567,4.0,2,439191
"YSMRZ2GVCBYIWX4A",9562,4.0,2,137037
"JEDGQIVGFSC29K_E",9466,4.0,2,505049
"JEDGQIVGFSC29K_E",9504,4.0,2,505049
"JEDGQIVGFSC29K_E",9477,4.0,2,505049
"MMIOGNPOPQU2YQFW",9456,4.0,2,505049
"MMIOGNPOPQU2YQFW",9456,4.0,2,505049
"MMIOGNPOPQU2YQFW",9490,4.0,2,439191
"MMIOGNPOPQU2YQFW",9490,4.0,2,439191
"GIMJ0TFYDVOL1BJS",9534,3.0,2,137037
"CQ9YLKH7ESJDH-VI",9550,3.0,2,421916
"2CINOM_I_VMKAP7Y",9463,4.0,2,359934
"ZLZEKZYQOSZ5GGUK",9563,4.0,2,505049
"ZLZEKZYQOSZ5GGUK",9526,4.0,2,505049
"TCXDAFJ6O0TOQLFE",9476,4.0,2,505049
"SP8HG9D66CNH5KAS",9521,4.0,2,439191
"SP8HG9D66CNH5KAS",9521,4.0,2,439191
"4MWLDI33B--2ISVK",9464,4.0,2,439191
"DVHDE2QMOGL0WF7S",9534,4.0,2,505049
"T8KWBS2RXMMJL2MC",9455,4.0,2,183150
"T8KWBS2RXMMJL2MC",9457,4.0,2,183150
"T8KWBS2RXMMJL2MC",9463,4.0,2,797298
"W2H-TTA3XFLNJT1A",9486,3.0,2,505049
"3H8IZFEAXI6QL348",9527,2.0,2,137037
"WEBA92IE3X0LE2TK",9484,4.0,2,183150
"PIEL0P9X9J1I-JYK",9472,3.0,2,605885
"CT6KC3XQZNOQ0J8S",9483,4.0,2,183150
"CT6KC3XQZNOQ0J8S",9483,4.0,2,183150
"50RPFR9LAIFTHZAE",9549,3.0,2,137037
"50RPFR9LAIFTHZAE",9549,3.0,2,137037
"TAFXQFJ9GQVJLTWA",9458,4.0,2,183150
"TAFXQFJ9GQVJLTWA",9463,4.0,2,605885
"PJE_9QLNRU3QTFL8",9463,4.0,2,318417
"SDUV0MIQJJ9B6NBS",9512,4.0,2,505049
"SDUV0MIQJJ9B6NBS",9500,4.0,2,439191
"Z7N20MLEZRNPOWQK",9539,4.0,2,439191
"Z7N20MLEZRNPOWQK",9539,4.0,2,439191
"XJCKIX3SRQL8R8UC",9462,4.0,2,137037
"SRB2F5DSO57AHYI0",9484,4.0,2,183150
"SRB2F5DSO57AHYI0",9458,4.0,2,213240
"SRB2F5DSO57AHYI0",9469,4.0,2,213240
"WXLPODPGDNSMLW4A",9514,4.0,2,721714
"WXLPODPGDNSMLW4A",9514,4.0,2,854767
"WXLPODPGDNSMLW4A",9514,4.0,2,797298
"WXLPODPGDNSMLW4A",9487,4.0,2,475451
"WXLPODPGDNSMLW4A",9486,4.0,2,439191
"NBQNH0X0EFHDFD7K",9527,3.0,2,137037
"WZQCLZSGFORP4LF8",9463,4.0,2,439191
"WZQCLZSGFORP4LF8",9471,4.0,2,475451
"QTJBZ8ITJ0ELIPJ8",9511,4.0,2,505049
"QTJBZ8ITJ0ELIPJ8",9483,4.0,2,505049
"QFUZ5CC6LLGXWXJG",9479,3.0,2,254794
"QFUZ5CC6LLGXWXJG",9546,3.0,2,254794
"DH-YAOJAXZHND-JS",9519,4.0,2,505049
"DH-YAOJAXZHND-JS",9490,4.0,2,505049
"DH-YAOJAXZHND-JS",9483,4.0,2,505049
"ZJTDOLM9U8D3ZBUG",9485,4.0,2,605885
"VTL7GJHICE4SFRZ4",9540,4.0,2,605885
"VTL7GJHICE4SFRZ4",9471,3.0,2,270684
"VTL7GJHICE4SFRZ4",9540,4.0,2,183150
"_T146UGC2KVJ7NAU",9485,4.0,2,137037
"_T146UGC2KVJ7NAU",9499,4.0,2,137037
"_T146UGC2KVJ7NAU",9499,4.0,2,137037
"3YPQW9GOE7BI8NV4",9455,4.0,2,439191
"TB3DER0M1Q4XHLYS",9553,4.0,2,270684
"9CFHEUIORF9IGUS8",9546,3.0,2,505049
"LVUTRBJQBO5SN3XC",9525,3.0,2,439191
"DKA8CN4SI5GLYA8A",9518,4.0,2,505049
"BM5_9KQGYVKTK2MK",9515,4.0,2,137037
"BM5_9KQGYVKTK2MK",9515,4.0,2,137037
"Q2E4BP4AE2ZMUCNA",9507,4.0,2,505049
"RYL3ZFG-G_6ERZWO",9550,4.0,2,137037
"K3U7AAQ6V9EEGBR8",9532,4.0,2,1540389
"BZFL_TQG-LRV39OQ",9449,4.0,2,137037
"M5VHJRDY7CECOWDU",9511,4.0,2,439191
"XQPZNKFT2N2BHX_Y",9464,3.0,2,137037
"5AGM1RF-FWSX-W2U",9553,4.0,2,605885
"EJQM9TFDEEOVS-ZY",9513,4.0,2,439191
"EJQM9TFDEEOVS-ZY",9507,4.0,2,183150
"3TIHVUQHL-SENVBG",9511,3.0,2,183150
"NHM-NPJWGT70X7EA",9499,3.0,2,318417
"4A5BDNJ-_LFOET7U",9518,3.0,2,183150
"6MLPM8U1EUR-7MA8",9466,4.0,2,213240
"3KBII-TER6OB_E9A",9549,4.0,2,439191
"UNS0HXRUW9QPRYXA",9479,4.0,2,391501
"N6GFV8ZHOK6JDAWI",9507,4.0,2,254794
"N6GFV8ZHOK6JDAWI",9514,4.0,2,254794
"UWQX1BJ-OI2CHTLW",9487,4.0,2,270684
"UWQX1BJ-OI2CHTLW",9487,4.0,2,270684
"UWQX1BJ-OI2CHTLW",9549,4.0,2,270684
"UWQX1BJ-OI2CHTLW",9473,4.0,2,505049
"Z_UWMRAWXQNJXVEE",9563,3.0,2,318417
"Z_UWMRAWXQNJXVEE",9450,3.0,2,318417
"OVTGKWGW8JUEMYDA",9505,4.0,2,439191
"-4LNNJZ3XLGVD8YK",9499,3.0,2,615016
"-4LNNJZ3XLGVD8YK",9499,3.0,2,379728
"S5OB82QCQTZJ0WEA",9511,3.0,2,284578
"AZYJ-PQSDXO7NGPE",9490,3.0,2,439191
"9GP3T9O9PVVF47B0",9491,4.0,2,505049
"9GP3T9O9PVVF47B0",9476,4.0,2,505049
"JRF7JOSQAK2RELQE",9479,4.0,2,439191
"78SVQTR2S4LTJTD0",9499,4.0,2,439191
"FEO7QWLXZU6R-WHE",9532,4.0,2,505049
"FEO7QWLXZU6R-WHE",9550,4.0,2,505049
"P2OAACDH300758NW",9473,4.0,2,1007605
"-6HV4CWYYQP9KRZS",9504,4.0,2,1073596
"KHUVNN2_EPOVRSXC",9469,3.0,2,391501
"OXHE3KRQDM7_F358",9507,4.0,2,439191
"RYRB_1KEWMB5JRZ0",9483,4.0,2,318417
"YN28TD5YCMP50CLW",9459,4.0,2,318417
"YN28TD5YCMP50CLW",9459,4.0,2,318417
"YN28TD5YCMP50CLW",9459,4.0,2,254794
"VXFYEO6R5O-D_A4E",9476,4.0,2,213240
"VXFYEO6R5O-D_A4E",9473,4.0,2,213240
"8CJFWD9VCCY72VKM",9518,3.0,2,605885
"R27LW2K9XJVRYUR0",9458,4.0,2,505049
"R27LW2K9XJVRYUR0",9507,4.0,2,213240
"R27LW2K9XJVRYUR0",9479,4.0,2,183150
"JD7RVTVK-OVKOY_8",9546,4.0,2,505049
"9VUDX3W-UJHOPUM8",9465,4.0,2,439191
"9ZXRM_CYK54LTT94",9484,4.0,2,183150
"J8L7APEZKATL7K9Q",9480,3.0,2,505049
"EXGUBPRMDZLESAQS",9486,3.0,2,505049
"2D33TI7HRA2CGEZK",9490,4.0,2,183150
"2D33TI7HRA2CGEZK",9484,4.0,2,183150
"2D33TI7HRA2CGEZK",9513,4.0,2,183150
"2D33TI7HRA2CGEZK",9473,4.0,2,439191
"2D33TI7HRA2CGEZK",9473,4.0,2,439191
"2D33TI7HRA2CGEZK",9504,4.0,2,505049
"BXXMXFBSWY7IWYZW",9547,3.0,2,359934
"UA-0AWCDENACSEVI",9479,3.0,2,236119
"UA-0AWCDENACSEVI",9479,3.0,2,213240
"AV4LH9RWU5SDBUC0",9550,3.0,2,439191
"JTIHB6KUU_FWA2FY",9501,3.0,2,605885
"JTIHB6KUU_FWA2FY",9501,3.0,2,605885
"JTIHB6KUU_FWA2FY",9501,3.0,2,605885
"N6AF0OMGOUQ6OJXC",9525,3.0,2,439191
"X44B2VULKQ9UMT4S",9527,3.0,2,505049
"S9EYI0JBMT3EV1XE",9476,4.0,2,530233
"AD4U7-ORWILCKKUM",9462,3.0,2,137037
"ZJ8MY3XSY1N15VCC",9484,4.0,2,505049
"E2PLXQORFY3RNTXS",9465,3.0,2,137037
"E2PLXQORFY3RNTXS",9465,3.0,2,137037
"MRGCEH6OL8PMTMQW",9557,4.0,2,213240
"PMU1X5DI0_JA8RMY",9508,4.0,2,439191
"ENKDHNTL-DUX006C",9508,4.0,2,236119
"ENKDHNTL-DUX006C",9549,4.0,2,359934
"BE6MEWG6QW8NY2DI",9490,4.0,2,439191
"BE6MEWG6QW8NY2DI",9499,4.0,2,439191
"7QIJSTTRN08SJLG4",9450,4.0,2,183150
"7QIJSTTRN08SJLG4",9486,4.0,2,213240
"7QIJSTTRN08SJLG4",9476,4.0,2,213240
"7QIJSTTRN08SJLG4",9508,4.0,2,213240
"HNDCFAWAPOYXXCNA",9484,4.0,2,318417
"9ITM1THJIQ4PVOXM",9458,3.0,2,505049
"9ITM1THJIQ4PVOXM",9463,4.0,2,439191
"9ITM1THJIQ4PVOXM",9477,4.0,2,505049
"9ITM1THJIQ4PVOXM",9466,4.0,2,505049
"3JBAURU88EPPGAGY",9490,3.0,2,213240
"XDCNYDVV0FAKX7CS",9522,4.0,2,137037
"XDCNYDVV0FAKX7CS",9504,4.0,2,137037
"2GS_GWZ9E1OXQBFO",9512,3.0,2,439191
"2GS_GWZ9E1OXQBFO",9512,3.0,2,439191
"M0UPQW5QUCN95A4O",9555,4.0,2,439191
"QS8UPPZPWY7_V8RM",9469,4.0,2,505049
"QS8UPPZPWY7_V8RM",9499,4.0,2,797298
"FRIWMN7EJOERSXZY",9500,4.0,2,236119
"VAHP5Y1X1PJ9NFCO",9456,4.0,2,439191
"R1M-DLB-TEOQ1O28",9501,4.0,2,505049
"LUT8QZA81ILT0HWI",9521,4.0,2,318417
"5EO7KERPRZAHLINI",9521,4.0,2,605885
"5EO7KERPRZAHLINI",9521,4.0,2,605885
"5EO7KERPRZAHLINI",9521,4.0,2,605885
"5EO7KERPRZAHLINI",9477,4.0,2,137037
"HFOJKQMAHUR16DCI",9487,3.0,2,137037
"HFOJKQMAHUR16DCI",9483,3.0,2,439191
"HFOJKQMAHUR16DCI",9501,3.0,2,439191
"4JMDFOCSBTO6Z5LC",9476,3.0,2,439191
"Y5-GSETRHFO6BX6W",9550,4.0,2,505049
"W9UWL1Z0ZANYQGAE",9550,3.0,2,137037
"KKJH55-T67RXANGK",9449,4.0,2,254794
"KKJH55-T67RXANGK",9449,4.0,2,254794
"KKJH55-T67RXANGK",9561,4.0,2,183150
"KKJH55-T67RXANGK",9561,4.0,2,183150
"KKJH55-T67RXANGK",9561,4.0,2,530233
"IBVR70FVZPRP5ZDE",9514,4.0,2,505049
"BCCW_VAFZ0UWBLJI",9463,4.0,2,505049
"BCCW_VAFZ0UWBLJI",9463,4.0,2,183150
"YYAZ_28FVSDV449E",9486,4.0,2,605885
"YYAZ_28FVSDV449E",9483,4.0,2,505049
"GKC-UCPCWD8RYIOQ",9529,4.0,2,439191
"CCMGQYSWOTZW6DS8",9483,4.0,2,439191
"CCMGQYSWOTZW6DS8",9483,4.0,2,439191
"CCMGQYSWOTZW6DS8",9529,4.0,2,439191
"CNUNXP_LHGZA2SHG",9473,4.0,2,270684
"DMXF8WKTARQ_ISMM",9514,3.0,2,137037
"DMXF8WKTARQ_ISMM",9555,3.0,2,439191
"OUGQ0_MGNDFFNBQW",9473,4.0,2,270684
"OUGQ0_MGNDFFNBQW",9479,4.0,2,270684
"TQQNZ9OANE7C3JTI",9540,4.0,2,797298
"2SPDUVKQK0EGHCXK",9546,3.0,2,505049
"TXSAYZKIX48DTLXA",9567,3.0,2,439191
"Z6WMLMQ_AGYFX_J0",9465,3.0,2,505049
"Z6WMLMQ_AGYFX_J0",9499,3.0,2,505049
"EVDNVRU0TLKF7Z3K",9500,4.0,2,183150
"JJF0OZC8272UGGEY",9473,4.0,2,530233
"JJF0OZC8272UGGEY",9473,4.0,2,530233
"KFW-F2GZAOLRUYTM",9522,3.0,2,439191
"KFW-F2GZAOLRUYTM",9518,3.0,2,439191
"UWBXPLS92YZF5QGO",9478,4.0,2,505049
"UWBXPLS92YZF5QGO",9479,4.0,2,505049
"05KRAEA5RVAW13C4",9478,4.0,2,254794
"LYEAUWMXEEGHFYA4",9522,4.0,2,505049
"LYEAUWMXEEGHFYA4",9522,4.0,2,505049
"GKWH_N-5TUIOBEGO",9487,3.0,2,183150
"DPSPNIHWNIQNYFB8",9529,4.0,2,721714
"MR3MZDOQRG37HPC8",9490,4.0,2,183150
"UYQ8LUREEWYVYNPC",9522,3.0,2,318417
"CGJSE7Q2PVQVKS_A",9532,4.0,2,605885
"CGJSE7Q2PVQVKS_A",9532,4.0,2,571885
"CGJSE7Q2PVQVKS_A",9532,4.0,2,505049
"CGJSE7Q2PVQVKS_A",9532,4.0,2,505049
"2RK6JNOFHHR1VQBS",9567,3.0,2,1035747
"2RK6JNOFHHR1VQBS",9567,3.0,2,721714
"PXUL6V0HGZSRNFZK",9476,4.0,2,439191
"4W7FTS91PDQVEPF0",9512,4.0,2,213240
"VZYEVFE8QCTSQRCQ",9476,4.0,2,137037
"VZYEVFE8QCTSQRCQ",9476,4.0,2,137037
"THUABVCXE8B6XF_G",9521,4.0,2,318417
"OTIH8HEK_IWO3R5G",9507,4.0,2,183150
"OTIH8HEK_IWO3R5G",9504,4.0,2,183150
"EUP6ULLTU4WFR0AC",9491,4.0,2,137037
"LJVUDUSM72ROZ59O",9550,4.0,2,439191
"LJVUDUSM72ROZ59O",9458,4.0,2,137037
"LJVUDUSM72ROZ59O",9469,4.0,2,797298
"O7L4FBGS13BNFMVG",9553,3.0,2,439191
"O7L4FBGS13BNFMVG",9553,3.0,2,439191
"EEZGE8NTC0RS2J3C",9465,4.0,2,439191
"EEZGE8NTC0RS2J3C",9476,4.0,2,439191
"EEZGE8NTC0RS2J3C",9476,4.0,2,439191
"EEZGE8NTC0RS2J3C",9480,4.0,2,439191
"EEZGE8NTC0RS2J3C",9483,4.0,2,475451
"EEZGE8NTC0RS2J3C",9479,4.0,2,439191
"EEZGE8NTC0RS2J3C",9484,4.0,2,439191
"EEZGE8NTC0RS2J3C",9480,4.0,2,439191
"EEZGE8NTC0RS2J3C",9485,4.0,2,439191
"EEZGE8NTC0RS2J3C",9486,4.0,2,439191
"EEZGE8NTC0RS2J3C",9483,4.0,2,439191
"EEZGE8NTC0RS2J3C",9479,4.0,2,439191
"EEZGE8NTC0RS2J3C",9480,4.0,2,475451
"EEZGE8NTC0RS2J3C",9483,4.0,2,439191
"S6EXIWBGLJM9NIVQ",9499,4.0,2,183150
"RZRZTFYVK2F8H22Q",9515,3.0,2,475451
"OPY-WRGSUB2WFU5Q",9463,4.0,2,605885
"OBMVAPRBRHKGELHY",9470,4.0,2,439191
"PWO2L8CSZPEP-Y5Q",9521,4.0,2,213240
"VWIRK7XYMLPQFGW0",9518,4.0,2,439191
"VWIRK7XYMLPQFGW0",9547,4.0,2,439191
"GL4YLJESK-LF--UM",9479,4.0,2,505049
"SIZ3OT1AEP5UWI7E",9526,4.0,2,439191
"VYYISG5DBCA8DFXW",9548,4.0,2,439191
"LTONATB73IGZXH6Q",9515,3.0,2,777064
"M0PTLFN2G_IEUHLS",9546,4.0,2,439191
"AHPDGYAXSUUVUDPG",9553,4.0,2,318417
"UT2L34FCKYVRAFLM",9469,4.0,2,137037
"YO5OINX7557BDDDC",9539,4.0,2,605885
"OFGH5MSOIBMNS9Y8",9539,3.0,2,439191
"_TBDSD-LQHL8BQ-E",9472,4.0,2,439191
"X2RBSLBBAHD9MC9A",9553,4.0,2,505049
"DNAVC5MU2DJLJWH0",9519,4.0,2,137037
"4Z_JB33MP1SNZKDQ",9477,4.0,2,439191
"4Z_JB33MP1SNZKDQ",9485,4.0,2,475451
"4Z_JB33MP1SNZKDQ",9539,4.0,2,475451
"AWMOZF2_ZBQJHCZ4",9501,4.0,2,137037
"AWMOZF2_ZBQJHCZ4",9501,4.0,2,137037
"VSJK9ATSMGETSNRW",9476,4.0,2,505049
"6IVRXJJLZJZIL5SY",9476,3.0,2,605885
"6IVRXJJLZJZIL5SY",9476,3.0,2,605885
"6IVRXJJLZJZIL5SY",9449,3.0,2,137037
"ESFOE9VAARTABK7K",9483,4.0,2,137037
"QYIX91FA8RHLRV6S",9486,4.0,2,505049
"QYIX91FA8RHLRV6S",9504,4.0,2,183150
"QYIX91FA8RHLRV6S",9486,4.0,2,183150
"ND-N7UU00YTL8QEO",9464,4.0,2,505049
"BXGKMKAEM0YM26II",9469,3.0,2,183150
"KCHTNRSAIS0FDAZG",9546,3.0,2,475451
"KCHTNRSAIS0FDAZG",9546,3.0,2,475451
"R4SUDZZTZEP2OG08",9452,4.0,2,505049
"-JFLEIRQBEOLLMZO",9491,4.0,2,505049
"-JFLEIRQBEOLLMZO",9513,4.0,2,505049
"-JFLEIRQBEOLLMZO",9547,4.0,2,671684
"EROFACQT5C9C-CQ0",9539,4.0,2,505049
"GVJV9U9LIXUQ00EO",9457,4.0,2,137037
"EV3NE6R_-5IWBWYM",9536,4.0,2,183150
"ZKFRWFEYMD0UJEAI",9491,4.0,2,344896
"ABLTDA5SKOAJMNGQ",9505,4.0,2,137037
"ABLTDA5SKOAJMNGQ",9546,4.0,2,137037
"I9DK93KOX2VGMJOI",9455,3.0,2,439191
"F6BJ2DJOWETRE5EW",9472,3.0,2,137037
"AU-XOGDYJO9AQMQS",9483,4.0,2,254794
"V9NVSKPTA6HPQA8E",9452,4.0,2,505049
"5LO9QIO5JDURRYSE",9455,4.0,2,236119
"5LO9QIO5JDURRYSE",9455,4.0,2,213240
"5LO9QIO5JDURRYSE",9459,4.0,2,236119
"5LO9QIO5JDURRYSE",9507,4.0,2,236119
"LFBBFHIELI7ZA3KY",9477,4.0,2,605885
"LFBBFHIELI7ZA3KY",9472,4.0,2,605885
"INPUC9XIZULMCKCQ",9505,3.0,2,439191
"LLBI1EA6VCZTS06U",9449,4.0,2,439191
"LLBI1EA6VCZTS06U",9534,4.0,2,439191
"LLBI1EA6VCZTS06U",9553,4.0,2,439191
"VP3U6WVJZMZPKEZO",9512,4.0,2,671684
